Iteration                Wall_Time                Samples                  Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Critic_Loss              Actor_Loss               Action_Bound_Loss        Adv_Mean                 Adv_Std                  
6800                     3.858785039583842        27856896                 176.04538724282764       1000.0                   32                       155.32415771484375       1000.0003051757812       204                      69.3079605102539         0.02587619237601757      0.0001511829177616164    -1.0992108583450317      4.505180835723877        
6850                     3.887248713109228        28061696                 155.48087400786108       1000.0                   32                       163.49957275390625       1000.0003051757812       204                      120.11767578125          0.024864157661795616     7.079831993905827e-05    -0.8489587903022766      5.550376892089844        
6900                     3.915747937295172        28266496                 168.97144102157276       1000.0                   32                       157.27346801757812       1000.0003051757812       204                      91.45438385009766        -0.023800808936357498    7.992163773451466e-06    -1.0578898191452026      5.166749000549316        
6950                     3.944151669740677        28471296                 161.15106453839326       1000.0                   32                       162.6995086669922        1000.0003051757812       204                      53.57431411743164        -0.0005518838879652321   1.994345075218007e-05    0.7233902215957642       3.918769598007202        
7000                     3.9726345603333577       28676096                 160.46096626548348       1000.0                   32                       161.85855102539062       1000.0003051757812       204                      70.78630828857422        0.024256864562630653     0.00039414133061654866   -0.14792178571224213     4.326124668121338        
7050                     4.001020131707191        28880896                 142.67194349155665       1000.0                   32                       153.13427734375          1000.0003051757812       204                      57.89747619628906        0.0020614597015082836    0.0001609023311175406    0.4818402826786041       4.2427263259887695       
7100                     4.029497146209081        29085696                 155.12689164702812       1000.0                   32                       161.6407928466797        1000.0003051757812       204                      76.44316864013672        0.0015685203252360225    0.00031964818481355906   -1.0000556707382202      4.637524604797363        
7150                     4.05793198565642         29290496                 182.8252687490271        1000.0                   32                       161.2681427001953        1000.0003051757812       204                      81.63390350341797        0.013061161153018475     5.845102350576781e-06    1.3651491403579712       4.682850360870361        
7200                     4.086326033671697        29495296                 168.3990390391856        1000.0                   32                       158.01629638671875       1000.0003051757812       204                      105.01061248779297       0.03033348172903061      0.0002355384931433946    3.470627784729004        6.058197021484375        
7250                     4.114686029354731        29700096                 168.56998497581318       1000.0                   32                       160.09812927246094       1000.0003051757812       204                      86.8288345336914         0.012732597067952156     0.00012698469799943268   -0.15738296508789062     5.6825737953186035       
7300                     4.143122057848506        29904896                 176.9674392464011        1000.0                   32                       164.74220275878906       1000.0003051757812       204                      76.9000015258789         0.031229499727487564     1.1465559509815648e-05   0.24843227863311768      4.445469379425049        
7350                     4.171524404618475        30109696                 174.1211343520319        1000.0                   32                       164.44082641601562       1000.0003051757812       204                      72.03634643554688        -0.024402277544140816    0.00015551115211565048   0.7205625772476196       4.656888961791992        
7400                     4.200000507367982        30314496                 157.90698297112533       1000.0                   32                       172.80433654785156       1000.0003051757812       204                      91.88159942626953        0.00731549970805645      0.0001374110288452357    0.8084271550178528       4.807835102081299        
7450                     4.228413491182857        30519296                 189.89481469976215       1000.0                   32                       173.28526306152344       1000.0003051757812       204                      23.525293350219727       -0.050107989460229874    3.679926521726884e-05    -0.5417239665985107      3.004251003265381        
7500                     4.25680706732803         30724096                 211.16437886436722       1000.0                   32                       182.64891052246094       1000.0003051757812       204                      155.31521606445312       0.013220113702118397     0.00013736549590248615   -0.04983145743608475     6.136178016662598        
7550                     4.285209398269654        30928896                 200.06329618947214       1000.0                   32                       185.62611389160156       1000.0003051757812       204                      158.8834991455078        0.04893728718161583      3.044206096092239e-05    -1.056042194366455       6.239555358886719        
7600                     4.313627590404616        31133696                 192.87521447462962       1000.0                   32                       183.67884826660156       1000.0003051757812       204                      121.64093017578125       -0.029717717319726944    8.671792602399364e-05    0.22670944035053253      5.2808942794799805       
7650                     4.341983744369613        31338496                 181.48465943072915       1000.0                   32                       178.7966766357422        1000.0003051757812       204                      110.74230194091797       -0.05330110341310501     0.0002176962443627417    -1.2974172830581665      5.66614294052124         
7700                     4.370365326669481        31543296                 154.50208985886078       1000.0                   32                       174.25335693359375       1000.0003051757812       204                      157.03756713867188       0.04004622623324394      0.0003988628159277141    0.5604946613311768       6.736624240875244        
7750                     4.39880142238405         31748096                 194.9140468049358        1000.0                   32                       181.84303283691406       1000.0003051757812       204                      65.83318328857422        -0.014580674469470978    3.4353717637714e-05      -0.7119424939155579      3.993131637573242        
7800                     4.427125671042337        31952896                 173.67299864035965       1000.0                   32                       183.32191467285156       1000.0003051757812       204                      113.3471450805664        -0.025364918634295464    2.637228499224875e-05    0.14338208734989166      5.297539234161377        
7850                     4.455557225545247        32157696                 148.43649978813792       1000.0                   32                       188.67156982421875       1000.0003051757812       204                      115.78736114501953       -0.0016970839351415634   7.36062356736511e-05     -0.655959963798523       5.273795127868652        
7900                     4.483931384947565        32362496                 167.9778205625935        1000.0                   32                       166.65823364257812       1000.0003051757812       204                      123.19482421875          0.00626350799575448      8.457979129161686e-05    -0.14258022606372833     5.519758701324463        
7950                     4.512404419051276        32567296                 208.50952621760513       1000.0                   32                       175.68582153320312       1000.0003051757812       204                      116.17123413085938       0.021182831376791        7.890913548180833e-05    0.05717986077070236      5.695768356323242        
8000                     4.54082664363914         32772096                 167.76980819157063       1000.0                   32                       170.1241912841797        1000.0003051757812       204                      169.09332275390625       0.01782805472612381      3.481132443994284e-05    -0.2306770533323288      6.510720252990723        
8050                     4.569214996827974        32976896                 202.5363691853954        1000.0                   32                       173.1665802001953        1000.0003051757812       204                      57.15916442871094        -0.0015021918807178736   6.705634405079763e-06    -0.22068947553634644     3.96462345123291         
8100                     4.59760995109876         33181696                 184.61713949887957       1000.0                   32                       174.1670684814453        1000.0003051757812       204                      30.184141159057617       -0.024425681680440903    4.848090611631051e-05    0.5097752809524536       2.973468542098999        
8150                     4.6259986793994905       33386496                 193.9152416944736        1000.0                   32                       172.82237243652344       1000.0003051757812       204                      88.61849975585938        -0.033884886652231216    5.5491582315880805e-05   -0.552899181842804       4.955737113952637        
8200                     4.654426961739858        33591296                 183.72900871592006       1000.0                   32                       189.2815704345703        1000.0003051757812       204                      131.32217407226562       -0.00908705499023199     7.552014722023159e-05    0.1119493693113327       6.364284515380859        
8250                     4.682858054969046        33796096                 177.38832184232209       1000.0                   32                       180.04689025878906       1000.0003051757812       204                      190.29483032226562       -0.03649436682462692     0.0003456166014075279    0.7884696125984192       7.298369407653809        
8300                     4.711205115980572        34000896                 166.06749040695803       1000.0                   32                       179.21551513671875       1000.0003051757812       204                      120.25617218017578       -0.004915758967399597    0.00040002993773669004   -1.466365098953247       5.8112077713012695       
8350                     4.739646551741494        34205696                 120.65054734254491       1000.0                   32                       177.0536651611328        1000.0003051757812       204                      34.227867126464844       -0.010092884302139282    6.087547808419913e-05    -1.2275704145431519      3.0239953994750977       
8400                     4.768030657635795        34410496                 176.90133617920367       1000.0                   32                       184.80897521972656       1000.0003051757812       204                      161.34866333007812       -0.023770343512296677    0.00013443586067296565   -1.7631614208221436      6.027197360992432        
8450                     4.796435621314578        34615296                 193.15488838340787       1000.0                   32                       198.8876190185547        1000.0003051757812       204                      175.6656494140625        -0.012383145280182362    5.006013816455379e-05    0.9639807939529419       6.50645637512207         
8500                     4.824837559461594        34820096                 219.67201244178545       1000.0                   32                       199.87290954589844       1000.0003051757812       204                      90.8783950805664         0.006758816074579954     8.53432429721579e-05     -0.548201858997345       5.123006820678711        
8550                     4.853292523821195        35024896                 235.42513672535955       1000.0                   32                       206.8550262451172        1000.0003051757812       204                      167.40599060058594       -0.035247791558504105    4.320670268498361e-05    -0.16717752814292908     6.40922212600708         
8600                     4.8817510646581646       35229696                 214.3020995591267        1000.0                   32                       208.30996704101562       1000.0003051757812       204                      123.45523834228516       0.0037972505670040846    1.653722165428917e-06    0.7365497946739197       6.153043270111084        
8650                     4.910160884857178        35434496                 201.503106185638         1000.0                   32                       184.94305419921875       1000.0003051757812       204                      230.85134887695312       0.02631220407783985      0.00013188182492740452   2.035496473312378        7.2131500244140625       
8700                     4.938661607106527        35639296                 220.15330632350802       1000.0                   32                       203.57215881347656       1000.0003051757812       204                      134.18861389160156       0.016749169677495956     7.631680637132376e-05    0.061795301735401154     6.066768169403076        
8750                     4.9670580694410535       35844096                 162.43518857680493       1000.0                   32                       206.84548950195312       1000.0003051757812       204                      60.92612075805664        0.015990503132343292     8.679843631398398e-06    1.4119133949279785       4.390820026397705        
8800                     4.995484178529845        36048896                 215.8877850395314        1000.0                   32                       211.027587890625         1000.0003051757812       204                      199.31033325195312       0.010454187169671059     6.897770799696445e-05    -0.4483978748321533      7.01077127456665         
8850                     5.0239068545897805       36253696                 247.42773894547744       1000.0                   32                       222.82211303710938       1000.0003051757812       204                      151.1486358642578        0.018850291147828102     4.908708433504216e-06    1.1857599020004272       5.923838138580322        
8900                     5.052335383560923        36458496                 269.2163771271263        1000.0                   32                       223.08409118652344       1000.0003051757812       204                      136.31492614746094       0.01168652344495058      1.7638942154007964e-05   0.604590654373169        5.806162357330322        
8950                     5.080765228403939        36663296                 234.4202311447114        1000.0                   32                       234.3040313720703        1000.0003051757812       204                      129.91336059570312       0.01242637075483799      6.392216891981661e-05    0.2879858613014221       5.421720027923584        
9000                     5.1091762018203735       36868096                 232.88067847440504       1000.0                   32                       218.3917236328125        1000.0003051757812       204                      107.67782592773438       -0.021359652280807495    6.801932613598183e-05    -1.539689302444458       5.325685024261475        
9050                     5.137581668893496        37072896                 266.8054902075312        1000.0                   32                       234.45944213867188       1000.0003051757812       204                      180.32923889160156       -0.009500362910330296    0.00013465913070831448   0.713628888130188        6.789084434509277        
9100                     5.166028111312125        37277696                 232.97609844560463       1000.0                   32                       225.29226684570312       1000.0003051757812       204                      51.41024398803711        -0.008126482367515564    1.5325286994993803e-06   -0.4783037304878235      4.015009880065918        
9150                     5.194409007628758        37482496                 274.4732359303613        1000.0                   32                       217.87147521972656       1000.0003051757812       204                      214.88754272460938       0.027038389816880226     0.00020460612722672522   -0.018390247598290443    6.811203479766846        
9200                     5.222875196139018        37687296                 229.93553274390047       1000.0                   32                       230.62838745117188       1000.0003051757812       204                      181.4136962890625        -0.030737901106476784    0.00023976022202987224   1.8721657991409302       7.0439066886901855       
9250                     5.251256133053038        37892096                 246.20858278223972       1000.0                   32                       231.5628204345703        1000.0003051757812       204                      229.48544311523438       -0.008753243833780289    0.00010557775385677814   0.7123872637748718       7.20973539352417         
9300                     5.27965656373236         38096896                 250.73250962138755       1000.0                   32                       218.27493286132812       1000.0003051757812       204                      166.35484313964844       0.03918419033288956      2.98974237011862e-06     0.8998165130615234       6.852378845214844        
9350                     5.30778760559029         38301696                 211.35269915309914       1000.0                   32                       230.22900390625          1000.0003051757812       204                      226.16848754882812       0.030794981867074966     4.042457294417545e-05    -0.3656828701496124      7.0493927001953125       
9400                     5.3358782804012295       38506496                 265.22533651669005       1000.0                   32                       233.86334228515625       1000.0003051757812       204                      183.1134033203125        -0.00011661089956760406  5.4260806791717187e-05   -0.519127607345581       6.344840049743652        
9450                     5.364231749706798        38711296                 209.50820313677985       1000.0                   32                       215.11672973632812       1000.0003051757812       204                      163.57058715820312       -0.009359980933368206    1.6679805412422866e-05   3.403693914413452        6.644359111785889        
9500                     5.392609536449115        38916096                 221.37082166642475       1000.0                   32                       228.58892822265625       1000.0003051757812       204                      224.5537872314453        -0.002434208057820797    1.2602657079696655e-05   1.0806647539138794       7.3771867752075195       
9550                     5.420995070934295        39120896                 262.1808894237166        1000.0                   32                       224.862548828125         1000.0003051757812       204                      181.07879638671875       0.0409911572933197       5.821634113090113e-05    -1.085883378982544       6.4823102951049805       
9600                     5.449401220613056        39325696                 262.58126722583427       1000.0                   32                       252.96636962890625       1000.0003051757812       204                      189.34031677246094       0.02937585674226284      0.00036264988011680543   2.660127639770508        7.143179893493652        
9650                     5.4774766150448055       39530496                 259.43124880961267       1000.0                   32                       238.69017028808594       1000.0003051757812       204                      310.8951416015625        -0.004914679564535618    0.0001149337986134924    -0.05128883942961693     8.243967056274414        
9700                     5.505619000660048        39735296                 262.56909075402075       1000.0                   32                       239.751708984375         1000.0003051757812       204                      152.6982421875           0.016940291970968246     7.087722224241588e-06    1.0805044174194336       6.121227264404297        
9750                     5.533725363148584        39940096                 270.6586480030955        1000.0                   32                       238.47665405273438       1000.0003051757812       204                      130.3642578125           0.025963183492422104     0.0002121920115314424    -1.5600974559783936      6.432114124298096        
9800                     5.561891485055288        40144896                 234.71677781935628       1000.0                   32                       240.0540313720703        1000.0003051757812       204                      215.94900512695312       0.010100443847477436     9.313363989349455e-05    -1.236594557762146       7.374467849731445        
9850                     5.590001208715969        40349696                 258.39851782583685       1000.0                   32                       244.65760803222656       1000.0003051757812       204                      204.76272583007812       0.02904514968395233      8.227368380175903e-05    1.0724412202835083       6.784502029418945        
9900                     5.618106047312419        40554496                 318.34111487621703       1000.0                   32                       275.00274658203125       1000.0003051757812       204                      275.64532470703125       -0.010777657851576805    3.270792149123736e-05    -2.6081602573394775      7.785473346710205        
9950                     5.646228632397122        40759296                 289.2413543175859        1000.0                   32                       277.04827880859375       1000.0003051757812       204                      186.9678955078125        -0.0016871056286618114   3.4108394174836576e-05   0.5958850979804993       6.671102523803711        
10000                    5.67433167192671         40964096                 280.8968690781111        1000.0                   32                       269.1869812011719        1000.0003051757812       204                      274.0776062011719        -0.008483939804136753    4.8699726903578267e-05   0.8146774172782898       7.876135349273682        
10050                    5.702451220287217        41168896                 236.6421400151778        1000.0                   32                       250.18087768554688       1000.0003051757812       204                      193.1805419921875        0.03595053404569626      3.737313818419352e-05    3.5187606811523438       7.648904800415039        
10100                    5.730571623908149        41373696                 286.19775621370485       1000.0                   32                       255.85279846191406       1000.0003051757812       204                      234.97882080078125       -0.009672747924923897    7.310848741326481e-05    -0.5861272811889648      7.573156833648682        
10150                    5.758669810758697        41578496                 281.72706070403575       1000.0                   32                       275.3664245605469        1000.0003051757812       204                      146.72007751464844       -0.015432620421051979    5.6766562920529395e-05   -0.7467983961105347      6.07578182220459         
10200                    5.786788855128818        41783296                 308.9876104862486        1000.0                   32                       270.15643310546875       1000.0003051757812       204                      180.9311065673828        -0.006945090834051371    6.852555816294625e-05    -0.4993288516998291      6.97300910949707         
10250                    5.814907632006539        41988096                 253.0650914951085        1000.0                   32                       277.9779968261719        1000.0003051757812       204                      308.0912780761719        -0.007880677469074726    5.271556801744737e-05    1.7469403743743896       8.253833770751953        
10300                    5.842985147966279        42192896                 250.51422234245842       1000.0                   32                       260.4614562988281        1000.0003051757812       204                      156.70245361328125       0.0052222199738025665    7.199408180724731e-09    -0.3120649755001068      5.923803806304932        
10350                    5.871083600918452        42397696                 278.11196402382126       1000.0                   32                       272.90301513671875       1000.0003051757812       204                      227.28892517089844       0.04333636164665222      0.0001436224119970575    0.299572229385376        7.16742467880249         
10400                    5.899206624362204        42602496                 256.69853758030376       1000.0                   32                       301.85150146484375       1000.0003051757812       204                      223.0179901123047        0.016362186521291733     0.00010631729674059898   0.1523251235485077       6.9683966636657715       
10450                    5.927258023354742        42807296                 303.30919799450663       1000.0                   32                       296.47064208984375       1000.0003051757812       204                      241.89520263671875       -0.05341598019003868     8.201890159398317e-05    0.5732513070106506       7.332930088043213        
10500                    5.955434445142746        43012096                 281.5570929124668        1000.0                   32                       283.42645263671875       1000.0003051757812       204                      192.7113494873047        -0.06244831532239914     7.477561302948743e-05    0.9256266355514526       7.100477695465088        
10550                    5.983533145719105        43216896                 270.4690199055208        1000.0                   32                       272.8507995605469        1000.0003051757812       204                      226.63613891601562       0.05071792006492615      0.0002240154572064057    -0.6799172759056091      7.62802791595459         
10600                    6.011654334664345        43421696                 266.8040663405726        1000.0                   32                       265.3518371582031        1000.0003051757812       204                      233.00389099121094       0.029685376212000847     0.0001616960798855871    -0.008000976406037807    7.515721321105957        
10650                    6.0397675931453705       43626496                 214.13199018989928       1000.0                   32                       257.5228271484375        1000.0003051757812       204                      147.12802124023438       -0.013280872255563736    9.575711010256782e-05    -0.1112443208694458      5.747917652130127        
10700                    6.067896855473518        43831296                 236.0221489444087        1000.0                   32                       251.0911865234375        1000.0003051757812       204                      212.15367126464844       -0.02954998053610325     6.637725891778246e-05    -1.973639965057373       7.801957607269287        
10750                    6.095991267098321        44036096                 261.60879775451053       1000.0                   32                       245.8050994873047        1000.0003051757812       204                      77.8017578125            -0.010571377351880074    2.903994027292356e-05    -0.54047030210495        4.595772743225098        
10800                    6.124066756765048        44240896                 306.47216731408275       1000.0                   32                       283.2454528808594        1000.0003051757812       204                      252.75782775878906       -0.010489818640053272    9.456573752686381e-05    -0.24478881061077118     7.499072551727295        
10850                    6.152166880236732        44445696                 328.0585076551969        1000.0                   32                       292.5455322265625        1000.0003051757812       204                      200.4873046875           -0.004197214264422655    4.5353182940743864e-05   0.7216646671295166       6.842388153076172        
10900                    6.180290944774946        44650496                 322.6046052531239        1000.0                   32                       297.1270446777344        1000.0003051757812       204                      257.4174499511719        0.020924627780914307     0.00025676743825897574   1.6959481239318848       7.698744297027588        
10950                    6.208354133632448        44855296                 310.9261953326885        1000.0                   32                       299.0108947753906        1000.0003051757812       204                      267.11395263671875       0.005670364014804363     9.491186574450694e-06    -0.9747329354286194      7.575064182281494        
11000                    6.236456906729274        45060096                 282.75024486570965       1000.0                   32                       285.7463073730469        1000.0003051757812       204                      238.78851318359375       -0.02293195016682148     0.00036351996823213995   -1.571958065032959       7.734473705291748        
11050                    6.264577465256055        45264896                 323.9765141927223        1000.0                   32                       287.6320495605469        1000.0003051757812       204                      248.432861328125         0.020972544327378273     3.377905522938818e-05    0.46271562576293945      7.914684295654297        
11100                    6.292687154081133        45469696                 340.7302535165427        1000.0                   32                       292.43682861328125       1000.0003051757812       204                      276.6896667480469        0.011472577229142189     6.087738074711524e-05    0.18269164860248566      8.000134468078613        
11150                    6.320769447750515        45674496                 347.96488024890914       1000.0                   32                       309.6289978027344        1000.0003051757812       204                      293.6418762207031        -0.022702988237142563    6.644505901931552e-06    1.08907949924469         8.024672508239746        
11200                    6.3489153319597245       45879296                 321.02805982013865       1000.0                   32                       311.6195068359375        1000.0003051757812       204                      229.2242431640625        -0.03173146769404411     8.10068922874052e-06     -1.0221644639968872      7.133285999298096        
11250                    6.376942855450842        46084096                 312.749552782788         1000.0                   32                       308.2553405761719        1000.0003051757812       204                      269.8985900878906        -0.017087558284401894    0.00018866472237277776   -0.8942745327949524      7.726805210113525        
11300                    6.4050253548224765       46288896                 311.27630530970544       1000.0                   32                       296.3165283203125        1000.0003051757812       204                      183.02635192871094       -0.00789753720164299     4.2739673517644405e-05   0.13651783764362335      6.311840534210205        
11350                    6.433194901810752        46493696                 319.2217370189396        1000.0                   32                       286.9921569824219        1000.0003051757812       204                      273.232177734375         -0.007224251516163349    0.0001300664443988353    1.270431399345398        7.797438144683838        
11400                    6.461204623712434        46698496                 322.0362184854853        1000.0                   32                       304.22686767578125       1000.0003051757812       204                      274.3379211425781        -0.006296947598457336    0.00032912392634898424   1.9678393602371216       7.917349815368652        
11450                    6.489358900321855        46903296                 322.13198159995386       1000.0                   32                       311.4273376464844        1000.0003051757812       204                      311.6739196777344        0.006012103520333767     5.502092244569212e-05    0.3704911172389984       8.33971118927002         
11500                    6.51746303472254         47108096                 310.7721237090138        1000.0                   32                       301.8922119140625        1000.0003051757812       204                      351.5047607421875        -0.0016588604776188731   7.328182982746512e-05    1.9363869428634644       8.730201721191406        
11550                    6.54560941113366         47312896                 337.483423832517         1000.0                   32                       310.8656311035156        1000.0003051757812       204                      220.122802734375         -0.001857929164543748    4.727740088128485e-05    1.547573447227478        7.091921329498291        
11600                    6.573709548049503        47517696                 363.4378592258763        1000.0                   32                       315.3645324707031        1000.0003051757812       204                      262.04193115234375       -0.011551245115697384    0.00017555803060531616   -2.8354320526123047      8.118603706359863        
11650                    6.601799280643463        47722496                 319.58069204429347       1000.0                   32                       326.63116455078125       1000.0003051757812       204                      256.23846435546875       0.00048707047244533896   4.5584136387333274e-05   -1.1531732082366943      8.236876487731934        
11700                    6.629930559462971        47927296                 368.23839974024463       1000.0                   32                       319.9751892089844        1000.0003051757812       204                      270.447509765625         -0.0028474675491452217   4.9953818233916536e-05   2.5584471225738525       7.839371204376221        
11750                    6.658034225702286        48132096                 333.1945064819424        1000.0                   32                       326.3086242675781        1000.0003051757812       204                      304.5550842285156        -0.019579963758587837    3.502664185361937e-05    0.7114858627319336       8.116432189941406        
11800                    6.686148529847463        48336896                 336.31663077716007       1000.0                   32                       333.8407287597656        1000.0003051757812       204                      265.7394714355469        -0.009623588994145393    0.0002619892475195229    -0.34232261776924133     8.08227825164795         
11850                    6.714297939009136        48541696                 354.847391764814         1000.0                   32                       322.58319091796875       1000.0003051757812       204                      351.03546142578125       -0.024469632655382156    0.0001300789590459317    -1.4588770866394043      8.860650062561035        
11900                    6.74240816546811         48746496                 320.5890039737933        1000.0                   32                       331.9203796386719        1000.0003051757812       204                      310.43646240234375       0.05653354153037071      0.00012418755795806646   1.3504730463027954       8.288557052612305        
11950                    6.770515074994829        48951296                 331.97031381462966       1000.0                   32                       326.73577880859375       1000.0003051757812       204                      261.78668212890625       -0.005207009147852659    5.019106902182102e-05    -0.11762432008981705     7.512942790985107        
12000                    6.798619200984637        49156096                 342.4027983666713        1000.0                   32                       331.8457946777344        1000.0003051757812       204                      359.8217468261719        0.03395701199769974      3.774743890971877e-05    -1.262499213218689       8.712007522583008        
12050                    6.82672336810165         49360896                 349.6235904740803        1000.0                   32                       329.2734680175781        1000.0003051757812       204                      314.4270935058594        0.012126426212489605     1.8852460925700143e-05   -0.9505221843719482      8.097809791564941        
12100                    6.854824279348056        49565696                 377.05881972598036       1000.0                   32                       340.3226013183594        1000.0003051757812       204                      280.8430480957031        -0.06054503098130226     5.815670738229528e-05    -1.6522173881530762      8.016644477844238        
12150                    6.883000923461384        49770496                 374.15845920218817       1000.0                   32                       352.88818359375          1000.0003051757812       204                      324.3360900878906        0.011051902547478676     3.540779653121717e-05    -0.4857788681983948      8.443467140197754        
12200                    6.9110765846570335       49975296                 340.9719890147045        1000.0                   32                       356.4768371582031        1000.0003051757812       204                      338.6216125488281        0.04333926737308502      5.447126386570744e-05    2.1165242195129395       8.529292106628418        
12250                    6.939235633148088        50180096                 388.323544891791         1000.0                   32                       350.7461853027344        1000.0003051757812       204                      301.1968994140625        -0.03853380307555199     0.00010285808093613014   0.40635883808135986      7.890372276306152        
12300                    6.967327529854245        50384896                 375.47527985004035       1000.0                   32                       346.0231018066406        1000.0003051757812       204                      339.710693359375         0.018858008086681366     2.8341116831143154e-06   1.2236542701721191       8.361480712890625        
12350                    6.995415084693167        50589696                 317.42437176078954       1000.0                   32                       336.542724609375         1000.0003051757812       204                      295.186279296875         -0.0006165183731354773   6.598627078346908e-05    -3.614041328430176       8.083155632019043        
12400                    7.023495697445339        50794496                 366.40184477188245       1000.0                   32                       345.835205078125         1000.0003051757812       204                      303.4105224609375        0.03209041431546211      1.78553400473902e-05     -2.879894256591797       7.9958720207214355       
12450                    7.051584636701478        50999296                 317.80789385682533       1000.0                   32                       328.4686584472656        1000.0003051757812       204                      251.4006805419922        0.014100185595452785     0.00011447755241533741   0.9674999117851257       7.31531286239624         
12500                    7.079700383543968        51204096                 338.40208895024466       1000.0                   32                       340.484375               1000.0003051757812       204                      344.7222595214844        0.021412955597043037     1.8067765267915092e-05   0.6357154250144958       8.59349250793457         
12550                    7.107801802953085        51408896                 359.42491223283776       1000.0                   32                       322.3416442871094        1000.0003051757812       204                      336.7887878417969        -0.02398514375090599     1.5407891623908654e-05   0.5370131134986877       8.872112274169922        
12600                    7.135888286564085        51613696                 379.43405987782035       1000.0                   32                       338.09326171875          1000.0003051757812       204                      313.62896728515625       -0.0007661227136850357   0.00012866240285802633   1.8396353721618652       8.057276725769043        
12650                    7.163994325333172        51818496                 384.21016462537966       1000.0                   32                       353.0422668457031        1000.0003051757812       204                      408.27203369140625       -0.0276376623660326      0.0002593696117401123    -0.8698274493217468      9.558148384094238        
12700                    7.192071446047889        52023296                 358.6517332668742        1000.0                   32                       342.4285583496094        1000.0003051757812       204                      316.2912902832031        0.008800217881798744     0.00014946241572033614   -1.06321120262146        8.758687019348145        
12750                    7.2201465151045054       52228096                 326.11911712369476       1000.0                   32                       333.5552062988281        1000.0003051757812       204                      377.9722900390625        -0.033474672585725784    7.861667108954862e-05    1.4340126514434814       9.262128829956055        
12800                    7.248253345158365        52432896                 361.23683071284836       1000.0                   32                       324.46453857421875       1000.0003051757812       204                      343.6136169433594        -0.03150099143385887     2.3394821255351417e-05   -0.708654522895813       8.711934089660645        
12850                    7.276438003314866        52637696                 375.83275801899003       1000.0                   32                       340.2204895019531        1000.0003051757812       204                      364.5577392578125        0.07905271649360657      0.00011306801752652973   -0.9387301206588745      8.92619514465332         
12900                    7.304491627348794        52842496                 371.95225016926156       1000.0                   32                       344.499755859375         1000.0003051757812       204                      221.209716796875         -0.05291628837585449     0.00014103877765592188   -0.8397253751754761      6.970425128936768        
12950                    7.332880325184928        53047296                 335.5702661909263        1000.0                   32                       329.6978454589844        1000.0003051757812       204                      288.5877685546875        -0.022958166897296906    0.00025904373615048826   2.1033434867858887       8.139575958251953        
13000                    7.361221681899495        53252096                 366.8288966359396        1000.0                   32                       329.65924072265625       1000.0003051757812       204                      392.2886962890625        -0.036615509539842606    7.416863081743941e-05    3.2101681232452393       9.104819297790527        
13050                    7.389657423562474        53456896                 291.6772971215296        1000.0                   32                       311.9676208496094        1000.0003051757812       204                      269.49591064453125       0.005867622792720795     7.234270015032962e-05    0.737433671951294        7.727975368499756        
13100                    7.41779622455438         53661696                 333.0860680576427        1000.0                   32                       314.1697998046875        1000.0003051757812       204                      348.8094177246094        0.0019011927070096135    8.089609036687762e-05    3.11297345161438         8.680903434753418        
13150                    7.4459425687127645       53866496                 363.4636441592313        1000.0                   32                       333.70428466796875       1000.0003051757812       204                      333.6225891113281        0.01978040486574173      0.00013175536878407001   1.6891969442367554       9.06246566772461         
13200                    7.474054716096984        54071296                 368.6235159617304        1000.0                   32                       331.5750732421875        1000.0003051757812       204                      308.0304870605469        -0.0035800363402813673   5.182976565265562e-06    -0.22682911157608032     8.229543685913086        
13250                    7.502156398561266        54276096                 382.9274135913515        1000.0                   32                       344.8335876464844        1000.0003051757812       204                      330.4700927734375        0.005191204138100147     4.991283276467584e-05    0.6433811187744141       8.708105087280273        
13300                    7.530307117236985        54480896                 362.54249437115413       1000.0                   32                       335.1482849121094        1000.0003051757812       204                      318.24102783203125       0.0561402402818203       6.887093331897631e-05    -1.0973913669586182      8.507040023803711        
13350                    7.558422460887167        54685696                 353.600454833211         1000.0                   32                       343.5009765625           1000.0003051757812       204                      342.8305358886719        0.008713711984455585     5.4050720791565254e-05   1.5391536951065063       8.42415714263916         
13400                    7.586705813010534        54890496                 398.4686093145301        1000.0                   32                       356.1231689453125        1000.0003051757812       204                      375.1390686035156        -0.030011983588337898    0.00024653508444316685   -1.1597408056259155      9.207012176513672        
13450                    7.615088426205847        55095296                 405.2865332604033        1000.0                   32                       356.8975524902344        1000.0003051757812       204                      307.8748779296875        0.009168978780508041     0.000268331088591367     2.6822056770324707       7.969598770141602        
13500                    7.643462440768878        55300096                 337.0581493276711        1000.0                   32                       359.85821533203125       1000.0003051757812       204                      490.6340026855469        0.00609557144343853      0.0001669806515565142    0.25063323974609375      10.342384338378906       
13550                    7.671877590682771        55504896                 379.82030677749185       1000.0                   32                       359.7200012207031        1000.0003051757812       204                      407.13677978515625       0.02151932753622532      0.00014412091695703566   0.1027870923280716       9.487318992614746        
13600                    7.700257179538409        55709696                 373.3003757279364        1000.0                   32                       351.68701171875          1000.0003051757812       204                      397.1785888671875        -0.04004865512251854     1.1429064215917606e-05   3.4794461727142334       8.949287414550781        
13650                    7.7286888726552325       55914496                 360.6188890431467        1000.0                   32                       352.7079162597656        1000.0003051757812       204                      324.4779052734375        0.02557065151631832      3.804121297434904e-05    -0.9273245334625244      8.966703414916992        
